tweet,created_at,tokens,sentiment,sentiment_prob
mas ucup pose andal backstage baeksang kang dedi mulyadi,Wed May 07 10:46:47 +0000 2025,"['mas', 'ucup', 'pose', 'andal', 'backstage', 'baeksang', 'kang', 'dedi', 'mulyadi']",netral,"[0.007783770561218262, 0.991995096206665, 0.00022117192565929145]"
kang dedi mulyadi the tale of nokdu udah lihat kali gatau lewat kali gimana paham adegan maksud gimana nokdu anak raja jelasin dung,Wed May 07 12:03:27 +0000 2025,"['kang', 'dedi', 'mulyadi', 'the', 'tale', 'of', 'nokdu', 'udah', 'lihat', 'kali', 'gatau', 'lewat', 'kali', 'gimana', 'paham', 'adegan', 'maksud', 'gimana', 'nokdu', 'anak', 'raja', 'jelasin', 'dung']",negatif,"[3.584455043892376e-05, 0.00014678615843877196, 0.999817430973053]"
gue kmd tuh singkat kang dedi mulyadi tau korean my day,Wed May 07 08:10:48 +0000 2025,"['gue', 'kmd', 'tuh', 'singkat', 'kang', 'dedi', 'mulyadi', 'tau', 'korean', 'my', 'day']",netral,"[0.09265953302383423, 0.9065419435501099, 0.0007985160918906331]"
indonesia hukum tegak sistem rusak baik baris bar stpdn sumedang abri hegarmanah mah awas citra habis mulyono tebitlah mulyadi sang musang bulu domba ciduk kamera aing,Wed May 07 10:51:52 +0000 2025,"['indonesia', 'hukum', 'tegak', 'sistem', 'rusak', 'baik', 'baris', 'bar', 'stpdn', 'sumedang', 'abri', 'hegarmanah', 'mah', 'awas', 'citra', 'habis', 'mulyono', 'tebitlah', 'mulyadi', 'sang', 'musang', 'bulu', 'domba', 'ciduk', 'kamera', 'aing']",negatif,"[3.264144106651656e-05, 9.948400111170486e-05, 0.9998679161071777]"
program keren sejarah indonesia kang dedi mulyadi pikir bgm anak jawa barat hebat saing korban hp miras rokok narkoba kang dedi mulyadi doanggggg,Wed May 07 10:52:58 +0000 2025,"['program', 'keren', 'sejarah', 'indonesia', 'kang', 'dedi', 'mulyadi', 'pikir', 'bgm', 'anak', 'jawa', 'barat', 'hebat', 'saing', 'korban', 'hp', 'miras', 'rokok', 'narkoba', 'kang', 'dedi', 'mulyadi', 'doanggggg']",positif,"[0.9880532026290894, 0.0051421294920146465, 0.006804727949202061]"
bicara kang dedi mulyadi ya gubernur baik indonesia otw gubernur baik dunia,Wed May 07 05:29:44 +0000 2025,"['bicara', 'kang', 'dedi', 'mulyadi', 'ya', 'gubernur', 'baik', 'indonesia', 'otw', 'gubernur', 'baik', 'dunia']",positif,"[0.6920435428619385, 0.30399882793426514, 0.003957594744861126]"
video kang dedi mulyadi bikin bocil nakal takut orang tua coba meme kang dedi mulyadi bantu desainer pameo rapi,Wed May 07 05:48:40 +0000 2025,"['video', 'kang', 'dedi', 'mulyadi', 'bikin', 'bocil', 'nakal', 'takut', 'orang', 'tua', 'coba', 'meme', 'kang', 'dedi', 'mulyadi', 'bantu', 'desainer', 'pameo', 'rapi']",netral,"[8.859554509399459e-05, 0.9981587529182434, 0.0017525783041492105]"
video anak bandel nurut awas loh jemput gubernur kang dedi mulyadi udah coba langsung takut nurut,Wed May 07 05:52:28 +0000 2025,"['video', 'anak', 'bandel', 'nurut', 'awas', 'loh', 'jemput', 'gubernur', 'kang', 'dedi', 'mulyadi', 'udah', 'coba', 'langsung', 'takut', 'nurut']",negatif,"[3.35563781845849e-05, 0.0004014796286355704, 0.9995649456977844]"
kang dedi mulyadi gong hyo jin acara delvaux bangkok cantik mami,Wed May 07 08:12:54 +0000 2025,"['kang', 'dedi', 'mulyadi', 'gong', 'hyo', 'jin', 'acara', 'delvaux', 'bangkok', 'cantik', 'mami']",netral,"[0.00024556880816817284, 0.9995988011360168, 0.0001556652132421732]"
tah pa dedi dedimulyadi barudak thejek jawa barat kirim ka batujajar lumayan jang halang rintang nembak jitu padedi ngalangur ngaganggu nu hajat,Wed May 07 09:09:42 +0000 2025,"['tah', 'pa', 'dedi', 'dedimulyadi', 'barudak', 'thejek', 'jawa', 'barat', 'kirim', 'ka', 'batujajar', 'lumayan', 'jang', 'halang', 'rintang', 'nembak', 'jitu', 'padedi', 'ngalangur', 'ngaganggu', 'nu', 'hajat']",positif,"[0.9936906099319458, 0.005137201398611069, 0.0011721148621290922]"
nakal masukin bioskop seru kang dedi mulyadi klub diy tonton nunjuk permata,Wed May 07 06:29:10 +0000 2025,"['nakal', 'masukin', 'bioskop', 'seru', 'kang', 'dedi', 'mulyadi', 'klub', 'diy', 'tonton', 'nunjuk', 'permata']",negatif,"[4.0266280848300084e-05, 0.0007233764044940472, 0.9992363452911377]"
anggur anak bantu dedi mulyadi ragu kb istikharah,Wed May 07 08:39:22 +0000 2025,"['anggur', 'anak', 'bantu', 'dedi', 'mulyadi', 'ragu', 'kb', 'istikharah']",netral,"[0.0007970653823576868, 0.9978147745132446, 0.0013881719205528498]"
guys besok kim seonho ulang malam live weverse jam kst wib wita wit kali seonho ngajak fans tiup lilin bareng nunggu jam kang dedi mulyadi,Wed May 07 08:58:34 +0000 2025,"['guys', 'besok', 'kim', 'seonho', 'ulang', 'malam', 'live', 'weverse', 'jam', 'kst', 'wib', 'wita', 'wit', 'kali', 'seonho', 'ngajak', 'fans', 'tiup', 'lilin', 'bareng', 'nunggu', 'jam', 'kang', 'dedi', 'mulyadi']",netral,"[0.0005090820486657321, 0.9991336464881897, 0.00035727189970202744]"
kang dedi mulyadi puji belanda self reflection belanda jajah bangun bisnis teh kina merdeka bangun iq low,Wed May 07 07:46:15 +0000 2025,"['kang', 'dedi', 'mulyadi', 'puji', 'belanda', 'self', 'reflection', 'belanda', 'jajah', 'bangun', 'bisnis', 'teh', 'kina', 'merdeka', 'bangun', 'iq', 'low']",netral,"[0.006833061575889587, 0.9930282235145569, 0.00013876553566660732]"
sipanniee nemu komen diri mulyadi mulyadi,Wed May 07 09:45:04 +0000 2025,"['sipanniee', 'nemu', 'komen', 'diri', 'mulyadi', 'mulyadi']",netral,"[0.00011362986697349697, 0.9995473027229309, 0.0003389961493667215]"
kang dedi mulyadi hospital playlist x resident playbook hear me out sender dream pairing shin dohyun x kim ejun drop dream pairing,Wed May 07 07:10:29 +0000 2025,"['kang', 'dedi', 'mulyadi', 'hospital', 'playlist', 'x', 'resident', 'playbook', 'hear', 'me', 'out', 'sender', 'dream', 'pairing', 'shin', 'dohyun', 'x', 'kim', 'ejun', 'drop', 'dream', 'pairing']",netral,"[0.00014302638010121882, 0.9996761083602905, 0.0001809276727726683]"
wml first day barak militer tahu lose streak dedi mulyadi,Wed May 07 03:57:36 +0000 2025,"['wml', 'first', 'day', 'barak', 'militer', 'tahu', 'lose', 'streak', 'dedi', 'mulyadi']",netral,"[8.82891399669461e-05, 0.9996316432952881, 0.00028004468185827136]"
kang dedi mulyadi bahaya preman mafia,Wed May 07 05:19:32 +0000 2025,"['kang', 'dedi', 'mulyadi', 'bahaya', 'preman', 'mafia']",netral,"[0.000550510419998318, 0.9915110468864441, 0.007938391529023647]"
tangkis anies pake cult branding cult branding erat kait media darling seqa ratus buzzer amp dana gede beking nya anies anies organik tulen pake kultus kang dedi mulyadi mulyono prabowo,Wed May 07 03:46:32 +0000 2025,"['tangkis', 'anies', 'pake', 'cult', 'branding', 'cult', 'branding', 'erat', 'kait', 'media', 'darling', 'seqa', 'ratus', 'buzzer', 'amp', 'dana', 'gede', 'beking', 'nya', 'anies', 'anies', 'organik', 'tulen', 'pake', 'kultus', 'kang', 'dedi', 'mulyadi', 'mulyono', 'prabowo']",positif,"[0.971207857131958, 0.026467720046639442, 0.0023245031479746103]"
kanpak prabowo langsung kang dedi mulyadi dukung suara gubernur jatim jateng,Wed May 07 05:18:12 +0000 2025,"['kanpak', 'prabowo', 'langsung', 'kang', 'dedi', 'mulyadi', 'dukung', 'suara', 'gubernur', 'jatim', 'jateng']",netral,"[0.0003021863230969757, 0.9995620846748352, 0.0001356622378807515]"
lihat video penuh istri udah coba kb herbal kang dedi mulyadi anak kejar paket ditawarin kang dedi mulyadi ngajar disewain ruko bayar kang dedi mulyadi enggan enterpreneur bayar allah mau bikin buku metodologi baca tulis jual,Wed May 07 04:09:10 +0000 2025,"['lihat', 'video', 'penuh', 'istri', 'udah', 'coba', 'kb', 'herbal', 'kang', 'dedi', 'mulyadi', 'anak', 'kejar', 'paket', 'ditawarin', 'kang', 'dedi', 'mulyadi', 'ngajar', 'disewain', 'ruko', 'bayar', 'kang', 'dedi', 'mulyadi', 'enggan', 'enterpreneur', 'bayar', 'allah', 'mau', 'bikin', 'buku', 'metodologi', 'baca', 'tulis', 'jual']",netral,"[0.00388979515992105, 0.9958706498146057, 0.00023956950462888926]"
kang dedi mulyadi seo yeaji incheon airport vietnam cantiiikknyaaaa,Wed May 07 07:35:50 +0000 2025,"['kang', 'dedi', 'mulyadi', 'seo', 'yeaji', 'incheon', 'airport', 'vietnam', 'cantiiikknyaaaa']",netral,"[0.0006505667697638273, 0.9987780451774597, 0.0005713654099963605]"
bapakibu opini siang kompas bernuasa politikteknokratisme judul teknokratisme lengkap gaya pimpin dedi mulyadi poin,Wed May 07 08:16:09 +0000 2025,"['bapakibu', 'opini', 'siang', 'kompas', 'bernuasa', 'politikteknokratisme', 'judul', 'teknokratisme', 'lengkap', 'gaya', 'pimpin', 'dedi', 'mulyadi', 'poin']",netral,"[0.00013476992899086326, 0.9997484087944031, 0.00011674939742079005]"
ora iki coro konsepe piye kang,Wed May 07 05:47:01 +0000 2025,"['ora', 'iki', 'coro', 'konsepe', 'piye', 'kang']",netral,"[0.2907673120498657, 0.7001929879188538, 0.009039786644279957]"
kang dedi mulyadi resident playbook poster kali edisi make baju alias seharihari uda happy nih,Wed May 07 04:33:20 +0000 2025,"['kang', 'dedi', 'mulyadi', 'resident', 'playbook', 'poster', 'kali', 'edisi', 'make', 'baju', 'alias', 'seharihari', 'uda', 'happy', 'nih']",netral,"[0.004039041697978973, 0.995631217956543, 0.00032977358205243945]"
kang dedi mulyadi resident playbook yiyoung ayo fokus hayo,Wed May 07 04:44:28 +0000 2025,"['kang', 'dedi', 'mulyadi', 'resident', 'playbook', 'yiyoung', 'ayo', 'fokus', 'hayo']",netral,"[0.0004209996259305626, 0.9977557063102722, 0.001823304919525981]"
efek kang dedi mulyadi masa ab turun tinggal pramono kang dedi mulyadi gibran ahy ahmad lutfi genderang jual engangement tabuh lari tempat tinggal,Wed May 07 04:54:20 +0000 2025,"['efek', 'kang', 'dedi', 'mulyadi', 'masa', 'ab', 'turun', 'tinggal', 'pramono', 'kang', 'dedi', 'mulyadi', 'gibran', 'ahy', 'ahmad', 'lutfi', 'genderang', 'jual', 'engangement', 'tabuh', 'lari', 'tempat', 'tinggal']",netral,"[0.0005302885547280312, 0.9991865754127502, 0.00028308056062087417]"
kang dedi mulyadi dana hasil pusat daerah adil,Wed May 07 05:19:59 +0000 2025,"['kang', 'dedi', 'mulyadi', 'dana', 'hasil', 'pusat', 'daerah', 'adil']",positif,"[0.9994334578514099, 0.0004254783852957189, 0.00014109277981333435]"
masuk barak akun priv x kena stalk kang dedi mulyadi,Wed May 07 02:36:36 +0000 2025,"['masuk', 'barak', 'akun', 'priv', 'x', 'kena', 'stalk', 'kang', 'dedi', 'mulyadi']",netral,"[9.008197957882658e-05, 0.9996961355209351, 0.00021378041128627956]"
dedi tolong bawa kabarak iye iyee,Wed May 07 02:44:27 +0000 2025,"['dedi', 'tolong', 'bawa', 'kabarak', 'iye', 'iyee']",netral,"[9.422677976544946e-05, 0.9997480511665344, 0.00015771381731610745]"
mootsku suka bingung istilah kmd kang dedi mulyadi seliwer tl nih jelasin ya perbedaanya kang dedi mulyadi kang dedi mulyadi kmd kang mulyadi dedi gitu,Wed May 07 04:10:18 +0000 2025,"['mootsku', 'suka', 'bingung', 'istilah', 'kmd', 'kang', 'dedi', 'mulyadi', 'seliwer', 'tl', 'nih', 'jelasin', 'ya', 'perbedaanya', 'kang', 'dedi', 'mulyadi', 'kang', 'dedi', 'mulyadi', 'kmd', 'kang', 'mulyadi', 'dedi', 'gitu']",negatif,"[0.06823831796646118, 0.16738641262054443, 0.7643752694129944]"
banget kang dedi mulyadi komnasham manfaat negara bantu ngurang in apbn,Wed May 07 04:07:10 +0000 2025,"['banget', 'kang', 'dedi', 'mulyadi', 'komnasham', 'manfaat', 'negara', 'bantu', 'ngurang', 'in', 'apbn']",positif,"[0.9098085761070251, 0.07815565168857574, 0.012035740539431572]"
takut murka tuhan takut murka mulyadi admin murka cikk,Wed May 07 03:32:10 +0000 2025,"['takut', 'murka', 'tuhan', 'takut', 'murka', 'mulyadi', 'admin', 'murka', 'cikk']",negatif,"[4.23298442910891e-05, 0.00026514194905757904, 0.9996925592422485]"
perintah indonesia tuh kayak suka banget ya keluar bijak banding baik evaluasi kebijakankebijakan didik dedi mulyadi,Wed May 07 05:49:00 +0000 2025,"['perintah', 'indonesia', 'tuh', 'kayak', 'suka', 'banget', 'ya', 'keluar', 'bijak', 'banding', 'baik', 'evaluasi', 'kebijakankebijakan', 'didik', 'dedi', 'mulyadi']",positif,"[0.9971368312835693, 0.0018229205161333084, 0.001040225150063634]"
kang dedi mulyadi met pagi gantengganteng gaptek sayang warlok eunjang,Wed May 07 02:41:24 +0000 2025,"['kang', 'dedi', 'mulyadi', 'met', 'pagi', 'gantengganteng', 'gaptek', 'sayang', 'warlok', 'eunjang']",netral,"[0.01312663871794939, 0.9865407347679138, 0.000332673080265522]"
udah komnas lindung anak kecam dedi mulyadi anakanak nurut takut gubernur,Wed May 07 01:25:25 +0000 2025,"['udah', 'komnas', 'lindung', 'anak', 'kecam', 'dedi', 'mulyadi', 'anakanak', 'nurut', 'takut', 'gubernur']",netral,"[0.0002639742160681635, 0.942359983921051, 0.057376034557819366]"
kang dedi mulyadi wajah selamat tvn masa,Wed May 07 03:32:32 +0000 2025,"['kang', 'dedi', 'mulyadi', 'wajah', 'selamat', 'tvn', 'masa']",positif,"[0.9228911399841309, 0.07562430948019028, 0.0014845972182229161]"
viral keluarga anak ayah nganggur dedi mulyadi saran kb,Wed May 07 04:02:47 +0000 2025,"['viral', 'keluarga', 'anak', 'ayah', 'nganggur', 'dedi', 'mulyadi', 'saran', 'kb']",netral,"[7.999299850780517e-05, 0.9996199607849121, 0.0003000955330207944]"
kang dedi mulyadi kapten ri ketemu yoon seri fyi aktris cilik shin chaerin sempet main cloy peran yoon seri bayi ketemu baeksang,Wed May 07 02:54:15 +0000 2025,"['kang', 'dedi', 'mulyadi', 'kapten', 'ri', 'ketemu', 'yoon', 'seri', 'fyi', 'aktris', 'cilik', 'shin', 'chaerin', 'sempet', 'main', 'cloy', 'peran', 'yoon', 'seri', 'bayi', 'ketemu', 'baeksang']",netral,"[0.00029659384745173156, 0.999546229839325, 0.00015720404917374253]"
pimpin tipe ahok dedi mulyadi musuh indonesia chatgpt paham,Wed May 07 02:43:42 +0000 2025,"['pimpin', 'tipe', 'ahok', 'dedi', 'mulyadi', 'musuh', 'indonesia', 'chatgpt', 'paham']",netral,"[0.004429207649081945, 0.525538980960846, 0.4700317978858948]"
mantap kang dedi mulyadi depan jawa barat cetak generasi unggul jawa barat provinsi contoh wilayah indonesia,Wed May 07 03:00:41 +0000 2025,"['mantap', 'kang', 'dedi', 'mulyadi', 'depan', 'jawa', 'barat', 'cetak', 'generasi', 'unggul', 'jawa', 'barat', 'provinsi', 'contoh', 'wilayah', 'indonesia']",positif,"[0.9993485808372498, 0.0004856919404119253, 0.00016574843903072178]"
kang dedi mulyadi gong hyojin pindah amerika maksud pensiun gimana deh suami wamil biar bangun keluarga berkarir stabil korea ya,Wed May 07 03:05:41 +0000 2025,"['kang', 'dedi', 'mulyadi', 'gong', 'hyojin', 'pindah', 'amerika', 'maksud', 'pensiun', 'gimana', 'deh', 'suami', 'wamil', 'biar', 'bangun', 'keluarga', 'berkarir', 'stabil', 'korea', 'ya']",netral,"[0.0003322104166727513, 0.720853865146637, 0.2788139879703522]"
ngga sih artis menang best actress best actor baeksang kim taeri gin kang dedi mulyadi,Wed May 07 00:57:33 +0000 2025,"['ngga', 'sih', 'artis', 'menang', 'best', 'actress', 'best', 'actor', 'baeksang', 'kim', 'taeri', 'gin', 'kang', 'dedi', 'mulyadi']",netral,"[0.0008275503059849143, 0.9982353448867798, 0.0009371647029183805]"
kang dedi mulyadi the haunted palace behind making update rabu ya jumat ya uda kangen,Wed May 07 00:59:57 +0000 2025,"['kang', 'dedi', 'mulyadi', 'the', 'haunted', 'palace', 'behind', 'making', 'update', 'rabu', 'ya', 'jumat', 'ya', 'uda', 'kangen']",netral,"[0.0008560485439375043, 0.99858558177948, 0.0005584448226727545]"
habismulyono terbit mulyadi sejarah sinigoronggorong,Wed May 07 00:23:40 +0000 2025,"['habismulyono', 'terbit', 'mulyadi', 'sejarah', 'sinigoronggorong']",netral,"[0.0003144042275380343, 0.9995077848434448, 0.00017775414744392037]"
kang dedi mulyadi na inwoo main tv jepang aka tbs guysss produksi studio dragon dri webtoon doglike romance by bohyeon amp moon sseoni uri na inwoo hwaiting,Wed May 07 01:31:12 +0000 2025,"['kang', 'dedi', 'mulyadi', 'na', 'inwoo', 'main', 'tv', 'jepang', 'aka', 'tbs', 'guysss', 'produksi', 'studio', 'dragon', 'dri', 'webtoon', 'doglike', 'romance', 'by', 'bohyeon', 'amp', 'moon', 'sseoni', 'uri', 'na', 'inwoo', 'hwaiting']",netral,"[0.00031490004039369524, 0.9995156526565552, 0.0001694619277259335]"
maaf oot apa gue kemarin pusing ketuker orang bicara kmd baca kang dedi mulyadi kang dedi mulyadi,Tue May 06 23:32:24 +0000 2025,"['maaf', 'oot', 'apa', 'gue', 'kemarin', 'pusing', 'ketuker', 'orang', 'bicara', 'kmd', 'baca', 'kang', 'dedi', 'mulyadi', 'kang', 'dedi', 'mulyadi']",negatif,"[0.0003446338523644954, 0.25844427943229675, 0.7412111163139343]"
kang dedi mulyadi karakter poster good boy tayang guys cakep cakep semuaaaa,Wed May 07 01:21:52 +0000 2025,"['kang', 'dedi', 'mulyadi', 'karakter', 'poster', 'good', 'boy', 'tayang', 'guys', 'cakep', 'cakep', 'semuaaaa']",netral,"[0.0022860136814415455, 0.9974966645240784, 0.0002172547538066283]"
kapal halang genre happy ending pisah sweet potato kang dedi mulyadi,Wed May 07 01:49:38 +0000 2025,"['kapal', 'halang', 'genre', 'happy', 'ending', 'pisah', 'sweet', 'potato', 'kang', 'dedi', 'mulyadi']",positif,"[0.9155186414718628, 0.08247198909521103, 0.002009396208450198]"
kang dedi mulyadi lee elijah unni nyapa ina fans kangen belio jga wating for her cb,Wed May 07 01:03:30 +0000 2025,"['kang', 'dedi', 'mulyadi', 'lee', 'elijah', 'unni', 'nyapa', 'ina', 'fans', 'kangen', 'belio', 'jga', 'wating', 'for', 'her', 'cb']",netral,"[0.005426332354545593, 0.9940969944000244, 0.00047661663847975433]"
kang dedi mulyadi tipikal bpk indon ya tertawa mau beres peran rawat,Tue May 06 23:45:29 +0000 2025,"['kang', 'dedi', 'mulyadi', 'tipikal', 'bpk', 'indon', 'ya', 'tertawa', 'mau', 'beres', 'peran', 'rawat']",positif,"[0.9077713489532471, 0.02631237544119358, 0.06591625511646271]"
lihat nih kafir benci islam dukung bijak tolol kang dedi mulyadi lu ngaku muslim dukung bijak kang dedi mulyadi beda kafir,Wed May 07 00:08:36 +0000 2025,"['lihat', 'nih', 'kafir', 'benci', 'islam', 'dukung', 'bijak', 'tolol', 'kang', 'dedi', 'mulyadi', 'lu', 'ngaku', 'muslim', 'dukung', 'bijak', 'kang', 'dedi', 'mulyadi', 'beda', 'kafir']",negatif,"[3.757413651328534e-05, 0.00014359159104060382, 0.9998188614845276]"
karawang tuh mas jawa barat kedengeran kang dedi mulyadi urus nada dering,Wed May 07 01:47:32 +0000 2025,"['karawang', 'tuh', 'mas', 'jawa', 'barat', 'kedengeran', 'kang', 'dedi', 'mulyadi', 'urus', 'nada', 'dering']",netral,"[0.00015569273091387004, 0.9992799162864685, 0.0005643861368298531]"
reflyhz salut kang dedi mulyadi kang dedi mulyadi beliau bikin konten hibur endingnya bantu aksi guna bangsa negara cinta,Wed May 07 02:09:36 +0000 2025,"['reflyhz', 'salut', 'kang', 'dedi', 'mulyadi', 'kang', 'dedi', 'mulyadi', 'beliau', 'bikin', 'konten', 'hibur', 'endingnya', 'bantu', 'aksi', 'guna', 'bangsa', 'negara', 'cinta']",positif,"[0.9994121789932251, 0.0004662399005610496, 0.00012161956692580134]"
parah ngikutin kbl ngejelimet baca kmd kmyday kang dedi mulyadi kang dedi mulyadi dkm doo kyungmin sejujurnye gue gin,Wed May 07 02:11:25 +0000 2025,"['parah', 'ngikutin', 'kbl', 'ngejelimet', 'baca', 'kmd', 'kmyday', 'kang', 'dedi', 'mulyadi', 'kang', 'dedi', 'mulyadi', 'dkm', 'doo', 'kyungmin', 'sejujurnye', 'gue', 'gin']",negatif,"[0.007886450737714767, 0.004002116620540619, 0.9881114959716797]"
superfisial character building just tu fulfilling his own ego being nostalgic about hard times that they got emak bibi gitu somehow tenang kostan rumah rumah lihat kang dedi mulyadi,Wed May 07 02:44:49 +0000 2025,"['superfisial', 'character', 'building', 'just', 'tu', 'fulfilling', 'his', 'own', 'ego', 'being', 'nostalgic', 'about', 'hard', 'times', 'that', 'they', 'got', 'emak', 'bibi', 'gitu', 'somehow', 'tenang', 'kostan', 'rumah', 'rumah', 'lihat', 'kang', 'dedi', 'mulyadi']",positif,"[0.9934968948364258, 0.005118298809975386, 0.0013848398812115192]"
kang dedi mulyadi bilang kepala keluarga jakarta kasih uang masingmasing juta butuh modal triliun alias puluh persen total anggar dki doge ubi kurang superfluous labor kurang birokrasi,Wed May 07 00:00:43 +0000 2025,"['kang', 'dedi', 'mulyadi', 'bilang', 'kepala', 'keluarga', 'jakarta', 'kasih', 'uang', 'masingmasing', 'juta', 'butuh', 'modal', 'triliun', 'alias', 'puluh', 'persen', 'total', 'anggar', 'dki', 'doge', 'ubi', 'kurang', 'superfluous', 'labor', 'kurang', 'birokrasi']",netral,"[0.00017877786012832075, 0.9952850937843323, 0.004536156076937914]"
tumben kang dedi mulyadi getol gusur bangun berisik ahok ngelakuin skala masif fyi tetep pro kang dedi mulyadi,Wed May 07 03:09:03 +0000 2025,"['tumben', 'kang', 'dedi', 'mulyadi', 'getol', 'gusur', 'bangun', 'berisik', 'ahok', 'ngelakuin', 'skala', 'masif', 'fyi', 'tetep', 'pro', 'kang', 'dedi', 'mulyadi']",negatif,"[0.0002827210118994117, 0.00801948644220829, 0.9916977882385254]"
